月の出,月の入,月齢
 9:24,23:36,  5.0
10:29,--:--,  6.0
11:31, 0:03,  7.0
12:30, 0:27,  8.0
13:27, 0:49,  9.0
14:24, 1:11, 10.0
15:22, 1:34, 11.0
16:22, 1:59, 12.0
17:23, 2:28, 13.0
18:24, 3:02, 14.0
19:23, 3:43, 15.0
20:17, 4:31, 16.0
21:05, 5:28, 17.0
21:46, 6:30, 18.0
22:20, 7:36, 19.0
22:51, 8:43, 20.0
23:18, 9:50, 21.0
23:44,10:56, 22.0
--:--,12:03, 23.0
 0:10,13:12, 24.0
 0:39,14:24, 25.0
 1:11,15:40, 26.0
 1:49,16:56, 27.0
 2:37,18:11, 28.0
 3:35,19:17, 29.0
 4:41,20:13,  0.7
 5:53,20:58,  1.7
 7:05,21:33,  2.7
 8:13,22:03,  3.7
 9:17,22:28,  4.7
