月の出,月の入,月齢
 6:53,19:05,  1.1
 7:21,20:18,  2.1
 7:50,21:32,  3.1
 8:22,22:47,  4.1
 8:58,--:--,  5.1
 9:42, 0:01,  6.1
10:34, 1:12,  7.1
11:33, 2:16,  8.1
12:37, 3:10,  9.1
13:44, 3:55, 10.1
14:49, 4:31, 11.1
15:52, 5:02, 12.1
16:53, 5:27, 13.1
17:52, 5:51, 14.1
18:49, 6:12, 15.1
19:47, 6:34, 16.1
20:45, 6:57, 17.1
21:45, 7:22, 18.1
22:45, 7:50, 19.1
23:46, 8:23, 20.1
--:--, 9:04, 21.1
 0:46, 9:52, 22.1
 1:41,10:49, 23.1
 2:30,11:53, 24.1
 3:12,13:02, 25.1
 3:49,14:13, 26.1
 4:21,15:25, 27.1
 4:50,16:38, 28.1
 5:18,17:52, 29.1
 5:47,19:07,  0.7
 6:18,20:24,  1.7
