月の出,月の入,月齢
13:54, 0:43, 10.6
14:27, 1:44, 11.6
15:00, 2:46, 12.6
15:37, 3:52, 13.6
16:18, 5:01, 14.6
17:06, 6:13, 15.6
18:01, 7:27, 16.6
19:04, 8:40, 17.6
20:11, 9:45, 18.6
21:19,10:42, 19.6
22:24,11:29, 20.6
23:25,12:08, 21.6
--:--,12:42, 22.6
 0:22,13:13, 23.6
 1:17,13:41, 24.6
 2:10,14:09, 25.6
 3:02,14:37, 26.6
 3:55,15:07, 27.6
 4:50,15:40, 28.6
 5:45,16:18, 29.6
 6:41,17:00,  0.8
 7:36,17:48,  1.8
 8:29,18:40,  2.8
 9:18,19:36,  3.8
10:03,20:35,  4.8
10:42,21:33,  5.8
11:18,22:32,  6.8
11:51,23:30,  7.8
12:23,--:--,  8.8
12:55, 0:30,  9.8
