月の出,月の入,月齢
13:29, 1:31, 10.8
14:07, 2:36, 11.8
14:50, 3:45, 12.8
15:41, 4:58, 13.8
16:41, 6:12, 14.8
17:48, 7:23, 15.8
18:59, 8:26, 16.8
20:08, 9:19, 17.8
21:13,10:03, 18.8
22:14,10:41, 19.8
23:10,11:13, 20.8
--:--,11:43, 21.8
 0:05,12:11, 22.8
 0:58,12:39, 23.8
 1:50,13:09, 24.8
 2:44,13:41, 25.8
 3:39,14:17, 26.8
 4:35,14:58, 27.8
 5:31,15:44, 28.8
 6:25,16:36,  0.1
 7:15,17:31,  1.1
 8:02,18:29,  2.1
 8:43,19:28,  3.1
 9:19,20:27,  4.1
 9:53,21:24,  5.1
10:24,22:22,  6.1
10:55,23:21,  7.1
11:27,--:--,  8.1
12:01, 0:22,  9.1
12:40, 1:26, 10.1
13:26, 2:34, 11.1
