月の出,月の入,月齢
 6:37,18:52,  1.1
 7:12,19:58,  2.1
 7:47,21:05,  3.1
 8:26,22:13,  4.1
 9:08,23:22,  5.1
 9:57,--:--,  6.1
10:51, 0:29,  7.1
11:51, 1:32,  8.1
12:53, 2:28,  9.1
13:55, 3:16, 10.1
14:55, 3:58, 11.1
15:53, 4:33, 12.1
16:48, 5:05, 13.1
17:41, 5:33, 14.1
18:33, 6:01, 15.1
19:25, 6:28, 16.1
20:17, 6:56, 17.1
21:12, 7:26, 18.1
22:08, 7:59, 19.1
23:04, 8:37, 20.1
--:--, 9:20, 21.1
 0:01,10:10, 22.1
 0:56,11:07, 23.1
 1:48,12:08, 24.1
 2:34,13:12, 25.1
 3:17,14:17, 26.1
 3:55,15:23, 27.1
 4:31,16:29, 28.1
 5:06,17:35, 29.1
 5:41,18:43,  0.7
 6:19,19:53,  1.7
