月の出,月の入,月齢
 7:31,17:58,  1.2
 8:17,19:03,  2.2
 8:57,20:08,  3.2
 9:33,21:11,  4.2
10:07,22:13,  5.2
10:40,23:15,  6.2
11:13,--:--,  7.2
11:48, 0:18,  8.2
12:28, 1:23,  9.2
13:14, 2:30, 10.2
14:06, 3:38, 11.2
15:05, 4:44, 12.2
16:09, 5:45, 13.2
17:13, 6:38, 14.2
18:16, 7:22, 15.2
19:16, 8:01, 16.2
20:12, 8:34, 17.2
21:05, 9:03, 18.2
21:57, 9:31, 19.2
22:49, 9:58, 20.2
23:41,10:26, 21.2
--:--,10:55, 22.2
 0:35,11:28, 23.2
 1:31,12:05, 24.2
 2:30,12:49, 25.2
 3:29,13:40, 26.2
 4:26,14:38, 27.2
 5:21,15:41, 28.2
 6:09,16:48, 29.2
 6:53,17:54,  0.6
 7:32,19:00,  1.6
