月の出,月の入,月齢
11:32,22:33,  7.3
12:26,23:08,  8.3
13:23,23:48,  9.3
14:20,--:--, 10.3
15:16, 0:33, 11.3
16:10, 1:25, 12.3
16:59, 2:23, 13.3
17:44, 3:25, 14.3
18:23, 4:28, 15.3
18:59, 5:31, 16.3
19:33, 6:34, 17.3
20:06, 7:36, 18.3
20:39, 8:38, 19.3
21:14, 9:41, 20.3
21:54,10:47, 21.3
22:39,11:54, 22.3
23:31,13:03, 23.3
--:--,14:09, 24.3
 0:30,15:11, 25.3
 1:34,16:05, 26.3
 2:40,16:51, 27.3
 3:45,17:31, 28.3
 4:47,18:05, 29.3
 5:45,18:36,  0.9
 6:41,19:05,  1.9
 7:35,19:33,  2.9
 8:28,20:02,  3.9
 9:22,20:32,  4.9
10:16,21:05,  5.9
11:12,21:43,  6.9
12:08,22:25,  7.9
