月の出,月の入,月齢
13:05,23:14,  8.9
13:59,--:--,  9.9
14:50, 0:09, 10.9
15:36, 1:08, 11.9
16:18, 2:11, 12.9
16:55, 3:14, 13.9
17:30, 4:18, 14.9
18:04, 5:21, 15.9
18:38, 6:25, 16.9
19:13, 7:29, 17.9
19:52, 8:36, 18.9
20:36, 9:45, 19.9
21:27,10:54, 20.9
22:24,12:02, 21.9
23:27,13:06, 22.9
--:--,14:02, 23.9
 0:32,14:50, 24.9
 1:36,15:31, 25.9
 2:38,16:06, 26.9
 3:36,16:37, 27.9
 4:32,17:06, 28.9
 5:26,17:34,  0.3
 6:20,18:03,  1.3
 7:13,18:32,  2.3
 8:07,19:04,  3.3
 9:02,19:40,  4.3
 9:59,20:20,  5.3
10:55,21:06,  6.3
11:49,21:58,  7.3
12:40,22:54,  8.3
