月の出,月の入,月齢
14:45, 1:24, 10.6
15:14, 2:29, 11.6
15:45, 3:35, 12.6
16:17, 4:45, 13.6
16:55, 5:58, 14.6
17:39, 7:14, 15.6
18:32, 8:32, 16.6
19:34, 9:45, 17.6
20:42,10:51, 18.6
21:52,11:45, 19.6
23:00,12:29, 20.6
--:--,13:05, 21.6
 0:04,13:36, 22.6
 1:05,14:02, 23.6
 2:03,14:28, 24.6
 2:59,14:52, 25.6
 3:55,15:17, 26.6
 4:51,15:45, 27.6
 5:49,16:15, 28.6
 6:47,16:50, 29.6
 7:45,17:30,  0.8
 8:42,18:17,  1.8
 9:35,19:10,  2.8
10:23,20:08,  3.8
11:05,21:08,  4.8
11:42,22:10,  5.8
12:15,23:12,  6.8
12:44,--:--,  7.8
13:13, 0:14,  8.8
13:41, 1:17,  9.8
