月の出,月の入,月齢
14:11, 2:22, 10.8
14:45, 3:31, 11.8
15:25, 4:44, 12.8
16:13, 6:01, 13.8
17:11, 7:17, 14.8
18:19, 8:29, 15.8
19:31, 9:30, 16.8
20:43,10:21, 17.8
21:51,11:02, 18.8
22:55,11:35, 19.8
23:55,12:04, 20.8
--:--,12:30, 21.8
 0:53,12:55, 22.8
 1:49,13:21, 23.8
 2:45,13:47, 24.8
 3:42,14:16, 25.8
 4:40,14:50, 26.8
 5:38,15:29, 27.8
 6:36,16:14, 28.8
 7:30,17:05,  0.1
 8:20,18:02,  1.1
 9:04,19:02,  2.1
 9:43,20:04,  3.1
10:17,21:05,  4.1
10:47,22:07,  5.1
11:15,23:08,  6.1
11:42,--:--,  7.1
12:10, 0:10,  8.1
12:41, 1:15,  9.1
13:17, 2:23, 10.1
13:59, 3:36, 11.1
