月の出,月の入,月齢
 7:26,19:40,  1.1
 7:57,20:50,  2.1
 8:28,22:01,  3.1
 9:03,23:13,  4.1
 9:42,--:--,  5.1
10:28, 0:25,  6.1
11:21, 1:35,  7.1
12:21, 2:38,  8.1
13:24, 3:33,  9.1
14:29, 4:19, 10.1
15:32, 4:57, 11.1
16:33, 5:29, 12.1
17:31, 5:57, 13.1
18:27, 6:23, 14.1
19:22, 6:47, 15.1
20:18, 7:11, 16.1
21:14, 7:36, 17.1
22:11, 8:03, 18.1
23:10, 8:33, 19.1
--:--, 9:09, 20.1
 0:09, 9:50, 21.1
 1:07,10:40, 22.1
 2:02,11:36, 23.1
 2:52,12:39, 24.1
 3:36,13:46, 25.1
 4:15,14:55, 26.1
 4:50,16:05, 27.1
 5:22,17:15, 28.1
 5:53,18:25, 29.1
 6:24,19:38,  0.7
 6:58,20:52,  1.7
