月の出,月の入,月齢
12:29,23:09,  7.3
13:27,23:41,  8.3
14:26,--:--,  9.3
15:25, 0:19, 10.3
16:22, 1:03, 11.3
17:15, 1:55, 12.3
18:03, 2:53, 13.3
18:44, 3:57, 14.3
19:21, 5:03, 15.3
19:53, 6:10, 16.3
20:23, 7:16, 17.3
20:52, 8:22, 18.3
21:21, 9:28, 19.3
21:53,10:36, 20.3
22:29,11:45, 21.3
23:11,12:56, 22.3
--:--,14:07, 23.3
 0:02,15:15, 24.3
 1:00,16:16, 25.3
 2:05,17:08, 26.3
 3:13,17:52, 27.3
 4:21,18:28, 28.3
 5:26,18:59, 29.3
 6:28,19:26,  0.9
 7:27,19:52,  1.9
 8:24,20:16,  2.9
 9:21,20:42,  3.9
10:18,21:09,  4.9
11:15,21:40,  5.9
12:14,22:15,  6.9
13:13,22:56,  7.9
