月の出,月の入,月齢
14:10,23:43,  8.9
15:05,--:--,  9.9
15:54, 0:39, 10.9
16:38, 1:40, 11.9
17:17, 2:45, 12.9
17:51, 3:51, 13.9
18:22, 4:59, 14.9
18:52, 6:06, 15.9
19:22, 7:13, 16.9
19:54, 8:22, 17.9
20:29, 9:33, 18.9
21:10,10:46, 19.9
21:58,11:58, 20.9
22:54,13:08, 21.9
23:57,14:12, 22.9
--:--,15:06, 23.9
 1:04,15:51, 24.9
 2:11,16:29, 25.9
 3:15,17:01, 26.9
 4:17,17:29, 27.9
 5:17,17:54, 28.9
 6:14,18:19,  0.3
 7:11,18:44,  1.3
 8:08,19:11,  2.3
 9:05,19:40,  3.3
10:04,20:13,  4.3
11:02,20:51,  5.3
12:00,21:36,  6.3
12:55,22:27,  7.3
13:46,23:24,  8.3
