月の出,月の入,月齢
 7:36,22:07,  2.7
 8:21,23:21,  3.7
 9:13,--:--,  4.7
10:13, 0:29,  5.7
11:16, 1:28,  6.7
12:22, 2:18,  7.7
13:25, 2:59,  8.7
14:27, 3:32,  9.7
15:25, 4:01, 10.7
16:21, 4:27, 11.7
17:16, 4:51, 12.7
18:11, 5:15, 13.7
19:07, 5:40, 14.7
20:04, 6:06, 15.7
21:02, 6:35, 16.7
22:01, 7:09, 17.7
23:00, 7:48, 18.7
23:55, 8:34, 19.7
--:--, 9:28, 20.7
 0:46,10:27, 21.7
 1:31,11:31, 22.7
 2:11,12:37, 23.7
 2:46,13:44, 24.7
 3:18,14:51, 25.7
 3:48,16:00, 26.7
 4:19,17:11, 27.7
 4:51,18:24, 28.7
 5:27,19:40,  0.3
 6:10,20:57,  1.3
 7:00,22:10,  2.3
