月の出,月の入,月齢
12:12,22:40,  7.3
13:12,23:10,  8.3
14:13,23:46,  9.3
15:13,--:--, 10.3
16:11, 0:29, 11.3
17:04, 1:20, 12.3
17:50, 2:19, 13.3
18:30, 3:24, 14.3
19:05, 4:32, 15.3
19:35, 5:41, 16.3
20:03, 6:50, 17.3
20:29, 7:58, 18.3
20:56, 9:07, 19.3
21:26,10:17, 20.3
21:59,11:28, 21.3
22:39,12:42, 22.3
23:28,13:55, 23.3
--:--,15:04, 24.3
 0:25,16:05, 25.3
 1:31,16:56, 26.3
 2:40,17:38, 27.3
 3:50,18:12, 28.3
 4:57,18:40, 29.3
 6:02,19:06,  0.9
 7:03,19:29,  1.9
 8:03,19:52,  2.9
 9:01,20:15,  3.9
10:00,20:41,  4.9
11:00,21:09,  5.9
12:00,21:42,  6.9
13:01,22:22,  7.9
