月の出,月の入,月齢
 9:37,23:47,  5.0
10:42,--:--,  6.0
11:43, 0:14,  7.0
12:41, 0:38,  8.0
13:39, 1:00,  9.0
14:36, 1:22, 10.0
15:34, 1:46, 11.0
16:33, 2:11, 12.0
17:34, 2:40, 13.0
18:34, 3:14, 14.0
19:33, 3:55, 15.0
20:27, 4:44, 16.0
21:15, 5:41, 17.0
21:56, 6:43, 18.0
22:31, 7:49, 19.0
23:02, 8:55, 20.0
23:29,10:02, 21.0
23:56,11:08, 22.0
--:--,12:15, 23.0
 0:22,13:24, 24.0
 0:51,14:36, 25.0
 1:23,15:51, 26.0
 2:02,17:07, 27.0
 2:50,18:22, 28.0
 3:48,19:28, 29.0
 4:55,20:24,  0.7
 6:06,21:09,  1.7
 7:17,21:44,  2.7
 8:25,22:14,  3.7
 9:30,22:40,  4.7
