月の出,月の入,月齢
 7:06,21:53,  2.7
 7:49,23:09,  3.7
 8:39,--:--,  4.7
 9:38, 0:18,  5.7
10:42, 1:17,  6.7
11:49, 2:05,  7.7
12:55, 2:44,  8.7
13:58, 3:16,  9.7
14:59, 3:43, 10.7
15:57, 4:07, 11.7
16:54, 4:29, 12.7
17:51, 4:51, 13.7
18:49, 5:14, 14.7
19:48, 5:38, 15.7
20:48, 6:05, 16.7
21:49, 6:37, 17.7
22:48, 7:15, 18.7
23:44, 8:00, 19.7
--:--, 8:53, 20.7
 0:35, 9:53, 21.7
 1:19,10:58, 22.7
 1:56,12:06, 23.7
 2:29,13:16, 24.7
 2:59,14:26, 25.7
 3:27,15:37, 26.7
 3:55,16:50, 27.7
 4:25,18:06, 28.7
 4:59,19:25,  0.3
 5:38,20:44,  1.3
 6:26,21:59,  2.3
