月の出,月の入,月齢
 8:38,20:25,  2.6
 9:05,21:35,  3.6
 9:33,22:45,  4.6
10:02,23:57,  5.6
10:34,--:--,  6.6
11:12, 1:09,  7.6
11:58, 2:21,  8.6
12:52, 3:30,  9.6
13:53, 4:31, 10.6
14:59, 5:23, 11.6
16:06, 6:06, 12.6
17:12, 6:40, 13.6
18:14, 7:10, 14.6
19:15, 7:35, 15.6
20:13, 7:58, 16.6
21:10, 8:20, 17.6
22:08, 8:42, 18.6
23:06, 9:06, 19.6
--:--, 9:32, 20.6
 0:06,10:02, 21.6
 1:07,10:39, 22.6
 2:08,11:23, 23.6
 3:07,12:16, 24.6
 4:02,13:18, 25.6
 4:49,14:26, 26.6
 5:30,15:38, 27.6
 6:05,16:51, 28.6
 6:36,18:04,  0.1
