月の出,月の入,月齢
 8:22,17:58,  1.2
 9:03,19:08,  2.2
 9:38,20:19,  3.2
10:08,21:28,  4.2
10:36,22:36,  5.2
11:02,23:44,  6.2
11:30,--:--,  7.2
11:59, 0:54,  8.2
12:33, 2:05,  9.2
13:14, 3:18, 10.2
14:03, 4:31, 11.2
15:01, 5:39, 12.2
16:06, 6:38, 13.2
17:14, 7:28, 14.2
18:21, 8:08, 15.2
19:26, 8:41, 16.2
20:28, 9:09, 17.2
21:27, 9:33, 18.2
22:24, 9:56, 19.2
23:21,10:18, 20.2
--:--,10:40, 21.2
 0:19,11:05, 22.2
 1:18,11:33, 23.2
 2:19,12:06, 24.2
 3:21,12:46, 25.2
 4:23,13:35, 26.2
 5:21,14:33, 27.2
 6:13,15:39, 28.2
 6:58,16:50, 29.2
 7:36,18:03,  0.6
 8:09,19:14,  1.6
