月の出,月の入,月齢
13:59,23:09,  8.9
14:54,--:--,  9.9
15:43, 0:04, 10.9
16:25, 1:06, 11.9
17:02, 2:13, 12.9
17:34, 3:21, 13.9
18:03, 4:31, 14.9
18:30, 5:41, 15.9
18:58, 6:51, 16.9
19:27, 8:02, 17.9
20:00, 9:16, 18.9
20:38,10:31, 19.9
21:25,11:45, 20.9
22:20,12:57, 21.9
23:23,14:00, 22.9
--:--,14:54, 23.9
 0:30,15:38, 24.9
 1:39,16:13, 25.9
 2:46,16:43, 26.9
 3:51,17:09, 27.9
 4:52,17:33, 28.9
 5:52,17:55,  0.3
 6:51,18:18,  1.3
 7:50,18:43,  2.3
 8:49,19:10,  3.3
 9:49,19:41,  4.3
10:49,20:18,  5.3
11:48,21:01,  6.3
12:44,21:52,  7.3
13:34,22:50,  8.3
