月の出,月の入,月齢
14:11, 0:43, 10.6
14:39, 1:50, 11.6
15:07, 2:58, 12.6
15:37, 4:10, 13.6
16:12, 5:25, 14.6
16:55, 6:43, 15.6
17:46, 8:02, 16.6
18:47, 9:17, 17.6
19:56,10:23, 18.6
21:07,11:16, 19.6
22:17,11:59, 20.6
23:23,12:34, 21.6
--:--,13:02, 22.6
 0:25,13:28, 23.6
 1:25,13:51, 24.6
 2:23,14:14, 25.6
 3:20,14:38, 26.6
 4:18,15:03, 27.6
 5:17,15:32, 28.6
 6:17,16:06, 29.6
 7:16,16:45,  0.8
 8:14,17:31,  1.8
 9:07,18:24,  2.8
 9:55,19:22,  3.8
10:36,20:23,  4.8
11:12,21:27,  5.8
11:43,22:30,  6.8
12:11,23:34,  7.8
12:38,--:--,  8.8
13:04, 0:39,  9.8
