月の出,月の入,月齢
13:32, 1:46, 10.8
14:04, 2:57, 11.8
14:42, 4:12, 12.8
15:28, 5:30, 13.8
16:25, 6:49, 14.8
17:32, 8:01, 15.8
18:45, 9:02, 16.8
19:59, 9:51, 17.8
21:09,10:31, 18.8
22:15,11:03, 19.8
23:17,11:30, 20.8
--:--,11:54, 21.8
 0:16,12:18, 22.8
 1:14,12:41, 23.8
 2:12,13:06, 24.8
 3:10,13:34, 25.8
 4:10,14:06, 26.8
 5:09,14:43, 27.8
 6:08,15:28, 28.8
 7:03,16:19,  0.1
 7:52,17:16,  1.1
 8:36,18:17,  2.1
 9:13,19:20,  3.1
 9:45,20:23,  4.1
10:14,21:27,  5.1
10:40,22:30,  6.1
11:06,23:34,  7.1
11:32,--:--,  8.1
12:01, 0:40,  9.1
12:35, 1:51, 10.1
13:15, 3:05, 11.1
