月の出,月の入,月齢
 7:12,22:48,  3.3
 8:16,23:43,  4.3
 9:24,--:--,  5.3
10:32, 0:27,  6.3
11:37, 1:03,  7.3
12:39, 1:32,  8.3
13:37, 1:57,  9.3
14:34, 2:20, 10.3
15:31, 2:43, 11.3
16:27, 3:05, 12.3
17:25, 3:29, 13.3
18:25, 3:56, 14.3
19:25, 4:26, 15.3
20:25, 5:03, 16.3
21:23, 5:46, 17.3
22:15, 6:37, 18.3
23:01, 7:35, 19.3
23:40, 8:37, 20.3
--:--, 9:43, 21.3
 0:14,10:50, 22.3
 0:44,11:56, 23.3
 1:12,13:04, 24.3
 1:40,14:13, 25.3
 2:08,15:25, 26.3
 2:39,16:40, 27.3
 3:16,17:58, 28.3
 4:00,19:16, 29.3
 4:53,20:28,  1.0
 5:56,21:29,  2.0
 7:05,22:20,  3.0
 8:16,23:00,  4.0
