月の出,月の入,月齢
10:16,22:49,  5.7
11:15,23:12,  6.7
12:12,23:35,  7.7
13:09,24:00,  8.7
14:08,--:--,  9.7
15:08, 0:28, 10.7
16:08, 1:00, 11.7
17:08, 1:39, 12.7
18:04, 2:26, 13.7
18:55, 3:20, 14.7
19:39, 4:21, 15.7
20:17, 5:27, 16.7
20:49, 6:34, 17.7
21:18, 7:41, 18.7
21:45, 8:47, 19.7
22:12, 9:54, 20.7
22:40,11:01, 21.7
23:10,12:10, 22.7
23:46,13:21, 23.7
--:--,14:35, 24.7
 0:29,15:48, 25.7
 1:22,16:56, 26.7
 2:24,17:56, 27.7
 3:33,18:45, 28.7
 4:44,19:25,  0.3
 5:53,19:57,  1.3
 7:00,20:25,  2.3
 8:02,20:50,  3.3
 9:02,21:13,  4.3
10:00,21:36,  5.3
10:58,22:01,  6.3
