月の出,月の入,月齢
13:42,22:57,  8.9
14:37,23:52,  9.9
15:26,--:--, 10.9
16:09, 0:54, 11.9
16:46, 2:00, 12.9
17:19, 3:08, 13.9
17:48, 4:18, 14.9
18:16, 5:27, 15.9
18:44, 6:36, 16.9
19:14, 7:47, 17.9
19:47, 9:00, 18.9
20:26,10:15, 19.9
21:12,11:29, 20.9
22:08,12:40, 21.9
23:11,13:44, 22.9
--:--,14:38, 23.9
 0:18,15:22, 24.9
 1:26,15:58, 25.9
 2:33,16:28, 26.9
 3:37,16:54, 27.9
 4:38,17:19, 28.9
 5:38,17:42,  0.3
 6:36,18:05,  1.3
 7:34,18:30,  2.3
 8:33,18:57,  3.3
 9:33,19:29,  4.3
10:33,20:06,  5.3
11:32,20:49,  6.3
12:27,21:40,  7.3
13:18,22:38,  8.3
