月の出,月の入,月齢
 6:51,19:02,  1.1
 7:19,20:14,  2.1
 7:49,21:28,  3.1
 8:21,22:42,  4.1
 8:59,23:56,  5.1
 9:43,--:--,  6.1
10:35, 1:06,  7.1
11:34, 2:10,  8.1
12:38, 3:05,  9.1
13:44, 3:50, 10.1
14:49, 4:27, 11.1
15:51, 4:57, 12.1
16:51, 5:24, 13.1
17:49, 5:48, 14.1
18:46, 6:10, 15.1
19:43, 6:33, 16.1
20:41, 6:56, 17.1
21:40, 7:21, 18.1
22:40, 7:50, 19.1
23:41, 8:24, 20.1
--:--, 9:05, 21.1
 0:40, 9:53, 22.1
 1:35,10:50, 23.1
 2:24,11:53, 24.1
 3:07,13:02, 25.1
 3:44,14:12, 26.1
 4:17,15:24, 27.1
 4:47,16:36, 28.1
 5:16,17:49, 29.1
 5:45,19:03,  0.7
 6:17,20:20,  1.7
