月の出,月の入,月齢
10:13,22:47,  5.7
11:14,23:07,  6.7
12:14,23:28,  7.7
13:14,23:50,  8.7
14:16,--:--,  9.7
15:18, 0:15, 10.7
16:21, 0:45, 11.7
17:22, 1:22, 12.7
18:19, 2:07, 13.7
19:09, 3:01, 14.7
19:51, 4:04, 15.7
20:26, 5:11, 16.7
20:56, 6:22, 17.7
21:21, 7:32, 18.7
21:45, 8:42, 19.7
22:08, 9:52, 20.7
22:33,11:02, 21.7
23:00,12:15, 22.7
23:33,13:30, 23.7
--:--,14:47, 24.7
 0:13,16:02, 25.7
 1:04,17:11, 26.7
 2:05,18:10, 27.7
 3:15,18:57, 28.7
 4:29,19:33,  0.3
 5:42,20:03,  1.3
 6:51,20:28,  2.3
 7:57,20:50,  3.3
 9:00,21:10,  4.3
10:01,21:30,  5.3
11:02,21:52,  6.3
