月の出,月の入,月齢
 6:51,19:00,  1.1
 7:15,20:16,  2.1
 7:42,21:33,  3.1
 8:11,22:51,  4.1
 8:45,--:--,  5.1
 9:26, 0:08,  6.1
10:16, 1:21,  7.1
11:15, 2:25,  8.1
12:21, 3:19,  9.1
13:29, 4:02, 10.1
14:37, 4:36, 11.1
15:42, 5:04, 12.1
16:45, 5:27, 13.1
17:46, 5:48, 14.1
18:46, 6:08, 15.1
19:46, 6:27, 16.1
20:47, 6:48, 17.1
21:49, 7:10, 18.1
22:52, 7:36, 19.1
23:54, 8:08, 20.1
--:--, 8:46, 21.1
 0:55, 9:34, 22.1
 1:50,10:31, 23.1
 2:38,11:36, 24.1
 3:19,12:47, 25.1
 3:53,14:01, 26.1
 4:22,15:16, 27.1
 4:49,16:32, 28.1
 5:14,17:49, 29.1
 5:40,19:07,  0.7
 6:08,20:27,  1.7
