月の出,月の入,月齢
13:57,22:38,  8.9
14:52,23:33,  9.9
15:40,--:--, 10.9
16:21, 0:36, 11.9
16:55, 1:45, 12.9
17:25, 2:57, 13.9
17:51, 4:09, 14.9
18:15, 5:22, 15.9
18:40, 6:35, 16.9
19:06, 7:50, 17.9
19:36, 9:06, 18.9
20:11,10:24, 19.9
20:55,11:42, 20.9
21:49,12:55, 21.9
22:52,13:58, 22.9
--:--,14:51, 23.9
 0:01,15:33, 24.9
 1:12,16:06, 25.9
 2:22,16:33, 26.9
 3:29,16:57, 27.9
 4:34,17:18, 28.9
 5:36,17:38,  0.3
 6:38,17:58,  1.3
 7:39,18:20,  2.3
 8:41,18:45,  3.3
 9:44,19:14,  4.3
10:46,19:49,  5.3
11:46,20:31,  6.3
12:43,21:21,  7.3
13:33,22:20,  8.3
