月の出,月の入,月齢
12:04,22:16,  7.3
13:06,22:43,  8.3
14:09,23:17,  9.3
15:11,23:59, 10.3
16:09,--:--, 11.3
17:02, 0:49, 12.3
17:47, 1:49, 13.3
18:25, 2:55, 14.3
18:57, 4:06, 15.3
19:24, 5:18, 16.3
19:49, 6:29, 17.3
20:13, 7:41, 18.3
20:37, 8:52, 19.3
21:04,10:05, 20.3
21:34,11:20, 21.3
22:12,12:36, 22.3
22:58,13:52, 23.3
23:55,15:02, 24.3
--:--,16:03, 25.3
 1:00,16:52, 26.3
 2:12,17:32, 27.3
 3:24,18:04, 28.3
 4:34,18:30, 29.3
 5:41,18:52,  0.9
 6:46,19:13,  1.9
 7:48,19:33,  2.9
 8:49,19:54,  3.9
 9:51,20:17,  4.9
10:53,20:43,  5.9
11:56,21:14,  6.9
12:58,21:52,  7.9
