月の出,月の入,月齢
14:15,23:25,  9.3
14:52,--:--, 10.3
15:22, 0:34, 11.3
15:50, 1:45, 12.3
16:15, 2:57, 13.3
16:39, 4:10, 14.3
17:05, 5:25, 15.3
17:34, 6:42, 16.3
18:08, 8:02, 17.3
18:50, 9:23, 18.3
19:42,10:41, 19.3
20:44,11:50, 20.3
21:53,12:48, 21.3
23:04,13:33, 22.3
--:--,14:09, 23.3
 0:14,14:38, 24.3
 1:21,15:02, 25.3
 2:26,15:23, 26.3
 3:28,15:43, 27.3
 4:29,16:04, 28.3
 5:30,16:25, 29.3
 6:31,16:49,  0.6
 7:34,17:16,  1.6
 8:36,17:49,  2.6
 9:37,18:28,  3.6
10:35,19:15,  4.6
11:26,20:10,  5.6
12:11,21:12,  6.6
12:49,22:17,  7.6
13:21,23:25,  8.6
13:48,--:--,  9.6
