月の出,月の入,月齢
 6:41,21:48,  2.7
 7:21,23:06,  3.7
 8:09,--:--,  4.7
 9:07, 0:16,  5.7
10:12, 1:15,  6.7
11:21, 2:02,  7.7
12:29, 2:39,  8.7
13:35, 3:08,  9.7
14:38, 3:33, 10.7
15:39, 3:54, 11.7
16:39, 4:14, 12.7
17:38, 4:33, 13.7
18:39, 4:53, 14.7
19:40, 5:15, 15.7
20:43, 5:40, 16.7
21:46, 6:09, 17.7
22:47, 6:45, 18.7
23:43, 7:29, 19.7
--:--, 8:22, 20.7
 0:33, 9:23, 21.7
 1:15,10:30, 22.7
 1:51,11:41, 23.7
 2:21,12:53, 24.7
 2:48,14:06, 25.7
 3:13,15:20, 26.7
 3:38,16:37, 27.7
 4:04,17:56, 28.7
 4:35,19:18,  0.3
 5:12,20:40,  1.3
 5:57,21:57,  2.3
