月の出,月の入,月齢
 6:53,23:03,  3.3
 7:58,23:56,  4.3
 9:08,--:--,  5.3
10:18, 0:38,  6.3
11:26, 1:11,  7.3
12:31, 1:37,  8.3
13:33, 2:00,  9.3
14:32, 2:20, 10.3
15:32, 2:39, 11.3
16:31, 2:59, 12.3
17:32, 3:20, 13.3
18:35, 3:44, 14.3
19:38, 4:12, 15.3
20:40, 4:46, 16.3
21:38, 5:28, 17.3
22:30, 6:18, 18.3
23:14, 7:16, 19.3
23:51, 8:21, 20.3
--:--, 9:29, 21.3
 0:22,10:39, 22.3
 0:49,11:49, 23.3
 1:14,13:00, 24.3
 1:38,14:13, 25.3
 2:03,15:28, 26.3
 2:30,16:47, 27.3
 3:03,18:09, 28.3
 3:44,19:29, 29.3
 4:35,20:42,  1.0
 5:37,21:43,  2.0
 6:48,22:32,  3.0
 8:00,23:09,  4.0
