月の出,月の入,月齢
14:05,23:19,  8.9
15:00,--:--,  9.9
15:49, 0:14, 10.9
16:32, 1:16, 11.9
17:09, 2:22, 12.9
17:41, 3:31, 13.9
18:10, 4:40, 14.9
18:38, 5:49, 15.9
19:06, 6:59, 16.9
19:36, 8:10, 17.9
20:09, 9:23, 18.9
20:48,10:37, 19.9
21:35,11:52, 20.9
22:30,13:03, 21.9
23:33,14:06, 22.9
--:--,15:00, 23.9
 0:41,15:44, 24.9
 1:49,16:20, 25.9
 2:56,16:50, 26.9
 4:00,17:17, 27.9
 5:01,17:41, 28.9
 6:00,18:04,  0.3
 6:59,18:27,  1.3
 7:57,18:52,  2.3
 8:56,19:19,  3.3
 9:56,19:51,  4.3
10:56,20:28,  5.3
11:55,21:12,  6.3
12:50,22:03,  7.3
13:40,23:01,  8.3
