月の出,月の入,月齢
 9:46,23:54,  5.0
10:51,--:--,  6.0
11:52, 0:22,  7.0
12:50, 0:46,  8.0
13:47, 1:09,  9.0
14:43, 1:31, 10.0
15:41, 1:54, 11.0
16:40, 2:20, 12.0
17:40, 2:50, 13.0
18:41, 3:24, 14.0
19:39, 4:06, 15.0
20:34, 4:55, 16.0
21:22, 5:51, 17.0
22:03, 6:53, 18.0
22:38, 7:59, 19.0
23:09, 9:05, 20.0
23:37,10:11, 21.0
--:--,11:17, 22.0
 0:04,12:23, 23.0
 0:31,13:32, 24.0
 0:59,14:43, 25.0
 1:32,15:58, 26.0
 2:12,17:14, 27.0
 3:00,18:28, 28.0
 3:58,19:34, 29.0
 5:05,20:30,  0.7
 6:16,21:15,  1.7
 7:27,21:51,  2.7
 8:35,22:21,  3.7
 9:39,22:47,  4.7
