月の出,月の入,月齢
 7:34,23:11,  3.3
 8:39,--:--,  4.3
 9:47, 0:06,  5.3
10:55, 0:50,  6.3
12:00, 1:25,  7.3
13:01, 1:54,  8.3
14:00, 2:19,  9.3
14:57, 2:42, 10.3
15:53, 3:05, 11.3
16:50, 3:27, 12.3
17:48, 3:51, 13.3
18:48, 4:18, 14.3
19:48, 4:48, 15.3
20:48, 5:25, 16.3
21:45, 6:08, 17.3
22:37, 6:59, 18.3
23:23, 7:57, 19.3
--:--, 9:00, 20.3
 0:02,10:06, 21.3
 0:36,11:12, 22.3
 1:07,12:19, 23.3
 1:34,13:27, 24.3
 2:02,14:36, 25.3
 2:30,15:48, 26.3
 3:01,17:03, 27.3
 3:38,18:21, 28.3
 4:22,19:39, 29.3
 5:16,20:50,  1.0
 6:19,21:52,  2.0
 7:28,22:42,  3.0
 8:38,23:22,  4.0
