月の出,月の入,月齢
14:25,--:--,  9.3
15:04, 0:04, 10.3
15:37, 1:10, 11.3
16:08, 2:18, 12.3
16:36, 3:26, 13.3
17:04, 4:36, 14.3
17:33, 5:47, 15.3
18:06, 7:01, 16.3
18:43, 8:17, 17.3
19:29, 9:35, 18.3
20:23,10:50, 19.3
21:25,11:58, 20.3
22:32,12:57, 21.3
23:41,13:44, 22.3
--:--,14:22, 23.3
 0:48,14:54, 24.3
 1:53,15:21, 25.3
 2:54,15:45, 26.3
 3:53,16:08, 27.3
 4:51,16:31, 28.3
 5:49,16:55, 29.3
 6:47,17:22,  0.6
 7:47,17:52,  1.6
 8:47,18:27,  2.6
 9:46,19:08,  3.6
10:42,19:56,  4.6
11:34,20:51,  5.6
12:20,21:51,  6.6
13:00,22:54,  7.6
13:34,23:59,  8.6
14:05,--:--,  9.6
