月の出,月の入,月齢
 7:16,22:00,  2.7
 7:59,23:15,  3.7
 8:50,--:--,  4.7
 9:48, 0:24,  5.7
10:53, 1:23,  6.7
11:59, 2:12,  7.7
13:04, 2:51,  8.7
14:07, 3:23,  9.7
15:08, 3:51, 10.7
16:06, 4:15, 11.7
17:02, 4:37, 12.7
17:59, 4:59, 13.7
18:56, 5:22, 14.7
19:55, 5:47, 15.7
20:55, 6:14, 16.7
21:55, 6:47, 17.7
22:54, 7:25, 18.7
23:50, 8:10, 19.7
--:--, 9:03, 20.7
 0:41,10:04, 21.7
 1:25,11:08, 22.7
 2:03,12:16, 23.7
 2:36,13:25, 24.7
 3:06,14:34, 25.7
 3:35,15:45, 26.7
 4:03,16:58, 27.7
 4:34,18:13, 28.7
 5:08,19:32,  0.3
 5:48,20:50,  1.3
 6:37,22:05,  2.3
