月の出,月の入,月齢
 8:28,18:08,  1.2
 9:10,19:18,  2.2
 9:45,20:28,  3.2
10:16,21:37,  4.2
10:44,22:44,  5.2
11:11,23:52,  6.2
11:38,--:--,  7.2
12:08, 1:01,  8.2
12:43, 2:12,  9.2
13:24, 3:25, 10.2
14:13, 4:37, 11.2
15:11, 5:45, 12.2
16:16, 6:45, 13.2
17:24, 7:34, 14.2
18:31, 8:15, 15.2
19:36, 8:48, 16.2
20:37, 9:16, 17.2
21:35, 9:41, 18.2
22:32,10:04, 19.2
23:29,10:26, 20.2
--:--,10:49, 21.2
 0:26,11:14, 22.2
 1:25,11:42, 23.2
 2:26,12:16, 24.2
 3:28,12:56, 25.2
 4:29,13:45, 26.2
 5:27,14:44, 27.2
 6:20,15:50, 28.2
 7:05,17:00, 29.2
 7:43,18:12,  0.6
 8:16,19:23,  1.6
