月の出,月の入,月齢
20:27,5:25,16.0
21:01,6:25,17.0
21:31,7:26,18.0
21:59,8:26,19.0
22:24,9:26,20.0
22:50,10:27,21.0
23:16,11:29,22.0
23:46,12:33,23.0
--:--,13:41,24.0
0:20,14:53,25.0
1:03,16:07,26.0
1:55,17:20,27.0
2:58,18:25,28.0
4:10,19:20,29.0
5:26,20:04,0.7
6:42,20:41,1.7
7:53,21:12,2.7
9:01,21:40,3.7
10:05,22:06,4.7
11:06,22:32,5.7
12:07,23:00,6.7
13:07,23:30,7.7
14:08,--:--,8.7
15:07,0:04,9.7
16:04,0:43,10.7
16:57,1:29,11.7
17:45,2:21,12.7
18:27,3:17,13.7
19:03,4:17,14.7
19:34,5:19,15.7
20:03,6:20,16.7
