月の出,月の入,月齢
14:01,23:39,  9.3
14:40,--:--, 10.3
15:13, 0:45, 11.3
15:44, 1:53, 12.3
16:12, 3:02, 13.3
16:40, 4:11, 14.3
17:09, 5:22, 15.3
17:41, 6:36, 16.3
18:19, 7:53, 17.3
19:04, 9:10, 18.3
19:58,10:26, 19.3
21:00,11:34, 20.3
22:07,12:33, 21.3
23:16,13:20, 22.3
--:--,13:58, 23.3
 0:24,14:30, 24.3
 1:28,14:57, 25.3
 2:29,15:21, 26.3
 3:28,15:44, 27.3
 4:27,16:07, 28.3
 5:25,16:31, 29.3
 6:23,16:58,  0.6
 7:23,17:28,  1.6
 8:23,18:03,  2.6
 9:22,18:44,  3.6
10:18,19:32,  4.6
11:10,20:26,  5.6
11:56,21:26,  6.6
12:36,22:30,  7.6
13:11,23:35,  8.6
13:41,--:--,  9.6
