月の出,月の入,月齢
11:55,22:25,  7.3
12:55,22:55,  8.3
13:55,23:31,  9.3
14:55,--:--, 10.3
15:53, 0:15, 11.3
16:46, 1:06, 12.3
17:33, 2:05, 13.3
18:13, 3:09, 14.3
18:48, 4:17, 15.3
19:18, 5:26, 16.3
19:46, 6:34, 17.3
20:13, 7:42, 18.3
20:41, 8:50, 19.3
21:10,10:00, 20.3
21:44,11:11, 21.3
22:25,12:24, 22.3
23:13,13:37, 23.3
--:--,14:46, 24.3
 0:11,15:47, 25.3
 1:16,16:38, 26.3
 2:25,17:20, 27.3
 3:35,17:55, 28.3
 4:42,18:24, 29.3
 5:46,18:50,  0.9
 6:47,19:13,  1.9
 7:46,19:36,  2.9
 8:45,20:00,  3.9
 9:43,20:26,  4.9
10:43,20:54,  5.9
11:43,21:28,  6.9
12:43,22:07,  7.9
