月の出,月の入,月齢
14:09, 0:41, 10.6
14:37, 1:48, 11.6
15:05, 2:56, 12.6
15:35, 4:08, 13.6
16:10, 5:23, 14.6
16:52, 6:42, 15.6
17:44, 8:01, 16.6
18:45, 9:16, 17.6
19:53,10:21, 18.6
21:04,11:15, 19.6
22:14,11:57, 20.6
23:21,12:32, 21.6
--:--,13:01, 22.6
 0:23,13:26, 23.6
 1:23,13:49, 24.6
 2:21,14:12, 25.6
 3:19,14:36, 26.6
 4:17,15:01, 27.6
 5:16,15:30, 28.6
 6:15,16:03, 29.6
 7:15,16:43,  0.8
 8:12,17:29,  1.8
 9:06,18:21,  2.8
 9:53,19:19,  3.8
10:35,20:21,  4.8
11:10,21:24,  5.8
11:41,22:28,  6.8
12:09,23:32,  7.8
12:36,--:--,  8.8
13:02, 0:37,  9.8
