月の出,月の入,月齢
 7:09,22:47,  3.3
 8:14,23:42,  4.3
 9:22,--:--,  5.3
10:30, 0:26,  6.3
11:35, 1:01,  7.3
12:37, 1:30,  8.3
13:35, 1:56,  9.3
14:32, 2:19, 10.3
15:29, 2:41, 11.3
16:26, 3:03, 12.3
17:24, 3:27, 13.3
18:23, 3:53, 14.3
19:24, 4:24, 15.3
20:24, 5:00, 16.3
21:21, 5:44, 17.3
22:13, 6:34, 18.3
22:59, 7:32, 19.3
23:39, 8:35, 20.3
--:--, 9:41, 21.3
 0:13,10:47, 22.3
 0:43,11:54, 23.3
 1:10,13:02, 24.3
 1:38,14:11, 25.3
 2:06,15:23, 26.3
 2:37,16:38, 27.3
 3:13,17:56, 28.3
 3:57,19:14, 29.3
 4:51,20:26,  1.0
 5:54,21:28,  2.0
 7:03,22:18,  3.0
 8:13,22:58,  4.0
