月の出,月の入,月齢
--:--,12:19,21.8
0:10,12:46,22.8
1:13,13:12,23.8
2:14,13:39,24.8
3:15,14:07,25.8
4:16,14:38,26.8
5:17,15:14,27.8
6:17,15:55,28.8
7:14,16:42,0.1
8:07,17:35,1.1
8:53,18:31,2.1
9:34,19:29,3.1
10:08,20:28,4.1
10:38,21:27,5.1
11:06,22:25,6.1
11:31,23:23,7.1
11:56,--:--,8.1
12:22,0:22,9.1
12:50,1:25,10.1
13:23,2:30,11.1
14:02,3:41,12.1
14:51,4:54,13.1
15:51,6:08,14.1
17:02,7:17,15.1
18:18,8:16,16.1
19:35,9:05,17.1
20:49,9:45,18.1
21:58,10:18,19.1
23:03,10:47,20.1
--:--,11:15,21.1
0:07,11:42,22.1
