月の出,月の入,月齢
 7:35,23:03,  3.3
 8:39,23:58,  4.3
 9:47,--:--,  5.3
10:54, 0:42,  6.3
11:58, 1:18,  7.3
12:59, 1:48,  8.3
13:57, 2:14,  9.3
14:53, 2:38, 10.3
15:49, 3:01, 11.3
16:45, 3:24, 12.3
17:42, 3:49, 13.3
18:41, 4:17, 14.3
19:40, 4:48, 15.3
20:40, 5:25, 16.3
21:37, 6:09, 17.3
22:29, 7:00, 18.3
23:15, 7:58, 19.3
23:55, 9:00, 20.3
--:--,10:05, 21.3
 0:30,11:11, 22.3
 1:01,12:17, 23.3
 1:30,13:23, 24.3
 1:58,14:31, 25.3
 2:27,15:42, 26.3
 3:00,16:56, 27.3
 3:37,18:14, 28.3
 4:22,19:30, 29.3
 5:16,20:42,  1.0
 6:19,21:44,  2.0
 7:28,22:34,  3.0
 8:38,23:15,  4.0
