月の出,月の入,月齢
13:57,23:20,  8.9
14:51,--:--,  9.9
15:41, 0:15, 10.9
16:24, 1:16, 11.9
17:02, 2:22, 12.9
17:35, 3:30, 13.9
18:05, 4:38, 14.9
18:34, 5:46, 15.9
19:03, 6:55, 16.9
19:34, 8:05, 17.9
20:08, 9:17, 18.9
20:48,10:30, 19.9
21:35,11:44, 20.9
22:31,12:54, 21.9
23:34,13:58, 22.9
--:--,14:52, 23.9
 0:41,15:37, 24.9
 1:48,16:14, 25.9
 2:54,16:45, 26.9
 3:57,17:12, 27.9
 4:58,17:36, 28.9
 5:56,18:00,  0.3
 6:54,18:24,  1.3
 7:51,18:50,  2.3
 8:50,19:18,  3.3
 9:49,19:51,  4.3
10:48,20:28,  5.3
11:46,21:12,  6.3
12:41,22:04,  7.3
13:32,23:01,  8.3
