月の出,月の入,月齢
12:13,22:48,  7.3
13:12,23:19,  8.3
14:11,23:56,  9.3
15:11,--:--, 10.3
16:08, 0:40, 11.3
17:01, 1:31, 12.3
17:49, 2:30, 13.3
18:30, 3:34, 14.3
19:05, 4:41, 15.3
19:37, 5:49, 16.3
20:06, 6:56, 17.3
20:34, 8:03, 18.3
21:02, 9:10, 19.3
21:33,10:19, 20.3
22:08,11:29, 21.3
22:49,12:41, 22.3
23:38,13:53, 23.3
--:--,15:01, 24.3
 0:36,16:03, 25.3
 1:42,16:54, 26.3
 2:50,17:37, 27.3
 3:59,18:12, 28.3
 5:05,18:42, 29.3
 6:08,19:09,  0.9
 7:08,19:33,  1.9
 8:06,19:57,  2.9
 9:04,20:22,  3.9
10:02,20:48,  4.9
11:00,21:18,  5.9
11:59,21:52,  6.9
12:59,22:32,  7.9
