月の出,月の入,月齢
 7:08,19:21,  1.1
 7:38,20:32,  2.1
 8:08,21:45,  3.1
 8:42,22:58,  4.1
 9:20,--:--,  5.1
10:05, 0:11,  6.1
10:58, 1:21,  7.1
11:57, 2:24,  8.1
13:01, 3:19,  9.1
14:06, 4:05, 10.1
15:10, 4:42, 11.1
16:12, 5:14, 12.1
17:11, 5:41, 13.1
18:08, 6:05, 14.1
19:04, 6:29, 15.1
20:01, 6:52, 16.1
20:58, 7:16, 17.1
21:56, 7:42, 18.1
22:55, 8:11, 19.1
23:55, 8:46, 20.1
--:--, 9:27, 21.1
 0:54,10:16, 22.1
 1:49,11:13, 23.1
 2:38,12:16, 24.1
 3:22,13:24, 25.1
 4:00,14:34, 26.1
 4:34,15:44, 27.1
 5:05,16:55, 28.1
 5:34,18:07, 29.1
 6:05,19:21,  0.7
 6:38,20:36,  1.7
