月の出,月の入,月齢
 7:15,21:53,  2.7
 7:59,23:07,  3.7
 8:50,--:--,  4.7
 9:49, 0:15,  5.7
10:53, 1:15,  6.7
11:59, 2:04,  7.7
13:04, 2:44,  8.7
14:06, 3:17,  9.7
15:05, 3:45, 10.7
16:02, 4:10, 11.7
16:58, 4:33, 12.7
17:54, 4:56, 13.7
18:51, 5:20, 14.7
19:48, 5:45, 15.7
20:47, 6:14, 16.7
21:47, 6:46, 17.7
22:46, 7:25, 18.7
23:42, 8:11, 19.7
--:--, 9:04, 20.7
 0:33,10:04, 21.7
 1:17,11:08, 22.7
 1:56,12:15, 23.7
 2:30,13:23, 24.7
 3:01,14:32, 25.7
 3:31,15:41, 26.7
 4:00,16:53, 27.7
 4:31,18:07, 28.7
 5:06,19:25,  0.3
 5:48,20:42,  1.3
 6:37,21:57,  2.3
