月の出,月の入,月齢
14:17,--:--,  9.3
14:56, 0:04, 10.3
15:31, 1:09, 11.3
16:02, 2:16, 12.3
16:31, 3:24, 13.3
17:00, 4:32, 14.3
17:31, 5:42, 15.3
18:04, 6:55, 16.3
18:43, 8:10, 17.3
19:29, 9:27, 18.3
20:23,10:42, 19.3
21:25,11:50, 20.3
22:33,12:48, 21.3
23:41,13:36, 22.3
--:--,14:15, 23.3
 0:47,14:48, 24.3
 1:51,15:16, 25.3
 2:51,15:41, 26.3
 3:49,16:05, 27.3
 4:46,16:29, 28.3
 5:44,16:53, 29.3
 6:41,17:21,  0.6
 7:40,17:51,  1.6
 8:39,18:27,  2.6
 9:38,19:09,  3.6
10:34,19:57,  4.6
11:26,20:52,  5.6
12:12,21:51,  6.6
12:52,22:54,  7.6
13:28,23:58,  8.6
13:59,--:--,  9.6
