月の出,月の入,月齢
 6:53,21:38,  2.7
 7:35,22:54,  3.7
 8:26,--:--,  4.7
 9:24, 0:03,  5.7
10:29, 1:02,  6.7
11:35, 1:50,  7.7
12:41, 2:30,  8.7
13:44, 3:02,  9.7
14:45, 3:29, 10.7
15:43, 3:53, 11.7
16:40, 4:15, 12.7
17:37, 4:37, 13.7
18:34, 5:00, 14.7
19:33, 5:24, 15.7
20:33, 5:52, 16.7
21:34, 6:23, 17.7
22:33, 7:01, 18.7
23:29, 7:47, 19.7
--:--, 8:40, 20.7
 0:20, 9:40, 21.7
 1:04,10:45, 22.7
 1:42,11:53, 23.7
 2:15,13:02, 24.7
 2:45,14:11, 25.7
 3:13,15:22, 26.7
 3:41,16:35, 27.7
 4:11,17:51, 28.7
 4:45,19:10,  0.3
 5:25,20:29,  1.3
 6:13,21:44,  2.3
