月の出,月の入,月齢
14:04,23:40,  9.3
14:42,--:--, 10.3
15:16, 0:46, 11.3
15:46, 1:54, 12.3
16:14, 3:03, 13.3
16:42, 4:13, 14.3
17:11, 5:25, 15.3
17:43, 6:39, 16.3
18:20, 7:55, 17.3
19:05, 9:13, 18.3
19:59,10:28, 19.3
21:01,11:37, 20.3
22:09,12:35, 21.3
23:18,13:23, 22.3
--:--,14:01, 23.3
 0:25,14:32, 24.3
 1:29,14:59, 25.3
 2:31,15:23, 26.3
 3:30,15:46, 27.3
 4:29,16:09, 28.3
 5:27,16:33, 29.3
 6:26,16:59,  0.6
 7:25,17:29,  1.6
 8:25,18:04,  2.6
 9:25,18:45,  3.6
10:21,19:33,  4.6
11:13,20:27,  5.6
11:59,21:27,  6.6
12:39,22:31,  7.6
13:13,23:36,  8.6
13:44,--:--,  9.6
