月の出,月の入,月齢
 7:10,22:50,  3.3
 8:15,23:44,  4.3
 9:23,--:--,  5.3
10:31, 0:28,  6.3
11:36, 1:03,  7.3
12:38, 1:33,  8.3
13:37, 1:58,  9.3
14:34, 2:21, 10.3
15:31, 2:42, 11.3
16:28, 3:05, 12.3
17:26, 3:28, 13.3
18:26, 3:55, 14.3
19:27, 4:25, 15.3
20:27, 5:01, 16.3
21:24, 5:45, 17.3
22:16, 6:35, 18.3
23:02, 7:33, 19.3
23:41, 8:36, 20.3
--:--, 9:42, 21.3
 0:15,10:49, 22.3
 0:45,11:56, 23.3
 1:13,13:04, 24.3
 1:40,14:13, 25.3
 2:08,15:25, 26.3
 2:39,16:41, 27.3
 3:15,17:59, 28.3
 3:59,19:17, 29.3
 4:52,20:29,  1.0
 5:55,21:31,  2.0
 7:04,22:21,  3.0
 8:14,23:01,  4.0
