月の出,月の入,月齢
 8:07,17:44,  1.2
 8:48,18:54,  2.2
 9:24,20:05,  3.2
 9:54,21:14,  4.2
10:22,22:22,  5.2
10:48,23:30,  6.2
11:16,--:--,  7.2
11:45, 0:39,  8.2
12:20, 1:50,  9.2
13:00, 3:03, 10.2
13:49, 4:16, 11.2
14:47, 5:23, 12.2
15:52, 6:23, 13.2
17:00, 7:13, 14.2
18:08, 7:54, 15.2
19:12, 8:27, 16.2
20:14, 8:55, 17.2
21:13, 9:19, 18.2
22:10, 9:42, 19.2
23:07,10:04, 20.2
--:--,10:26, 21.2
 0:04,10:51, 22.2
 1:03,11:19, 23.2
 2:04,11:52, 24.2
 3:06,12:32, 25.2
 4:08,13:21, 26.2
 5:06,14:20, 27.2
 5:58,15:26, 28.2
 6:43,16:36, 29.2
 7:22,17:49,  0.6
 7:54,19:00,  1.6
