月の出,月の入,月齢
10:16,22:49,  5.7
11:15,23:11,  6.7
12:12,23:34,  7.7
13:10,23:59,  8.7
14:09,--:--,  9.7
15:09, 0:27, 10.7
16:09, 0:59, 11.7
17:09, 1:38, 12.7
18:06, 2:24, 13.7
18:56, 3:18, 14.7
19:40, 4:20, 15.7
20:18, 5:26, 16.7
20:50, 6:33, 17.7
21:19, 7:40, 18.7
21:45, 8:47, 19.7
22:12, 9:54, 20.7
22:39,11:01, 21.7
23:10,12:10, 22.7
23:45,13:22, 23.7
--:--,14:36, 24.7
 0:28,15:50, 25.7
 1:20,16:58, 26.7
 2:22,17:57, 27.7
 3:31,18:46, 28.7
 4:43,19:26,  0.3
 5:53,19:58,  1.3
 6:59,20:26,  2.3
 8:02,20:50,  3.3
 9:02,21:13,  4.3
10:01,21:36,  5.3
10:59,22:00,  6.3
