月の出,月の入,月齢
13:32, 1:47, 10.8
14:04, 2:58, 11.8
14:41, 4:13, 12.8
15:27, 5:32, 13.8
16:24, 6:50, 14.8
17:31, 8:02, 15.8
18:44, 9:03, 16.8
19:57, 9:52, 17.8
21:08,10:31, 18.8
22:14,11:03, 19.8
23:17,11:30, 20.8
--:--,11:55, 21.8
 0:16,12:18, 22.8
 1:15,12:41, 23.8
 2:13,13:06, 24.8
 3:11,13:33, 25.8
 4:11,14:05, 26.8
 5:11,14:42, 27.8
 6:09,15:26, 28.8
 7:04,16:17,  0.1
 7:54,17:15,  1.1
 8:37,18:16,  2.1
 9:14,19:19,  3.1
 9:46,20:23,  4.1
10:14,21:26,  5.1
10:41,22:29,  6.1
11:06,23:34,  7.1
11:32,--:--,  8.1
12:01, 0:41,  9.1
12:34, 1:51, 10.1
13:14, 3:06, 11.1
