月の出,月の入,月齢
14:22, 0:51, 10.6
14:49, 1:59, 11.6
15:16, 3:09, 12.6
15:46, 4:21, 13.6
16:20, 5:37, 14.6
17:01, 6:57, 15.6
17:52, 8:17, 16.6
18:53, 9:32, 17.6
20:02,10:37, 18.6
21:13,11:30, 19.6
22:24,12:12, 20.6
23:31,12:46, 21.6
--:--,13:14, 22.6
 0:34,13:38, 23.6
 1:35,14:01, 24.6
 2:34,14:23, 25.6
 3:32,14:46, 26.6
 4:30,15:11, 27.6
 5:30,15:39, 28.6
 6:31,16:12, 29.6
 7:31,16:51,  0.8
 8:28,17:36,  1.8
 9:22,18:29,  2.8
10:09,19:28,  3.8
10:50,20:30,  4.8
11:25,21:34,  5.8
11:55,22:38,  6.8
12:22,23:43,  7.8
12:48,--:--,  8.8
13:14, 0:49,  9.8
