月の出,月の入,月齢
 8:20,17:52,  1.2
 9:01,19:03,  2.2
 9:35,20:13,  3.2
10:05,21:23,  4.2
10:32,22:32,  5.2
10:58,23:40,  6.2
11:25,--:--,  7.2
11:54, 0:50,  8.2
12:28, 2:02,  9.2
13:08, 3:16, 10.2
13:56, 4:29, 11.2
14:54, 5:37, 12.2
15:59, 6:36, 13.2
17:08, 7:26, 14.2
18:16, 8:06, 15.2
19:21, 8:38, 16.2
20:23, 9:06, 17.2
21:22, 9:30, 18.2
22:20, 9:52, 19.2
23:18,10:13, 20.2
--:--,10:35, 21.2
 0:16,10:59, 22.2
 1:15,11:27, 23.2
 2:17,12:00, 24.2
 3:19,12:40, 25.2
 4:21,13:28, 26.2
 5:19,14:27, 27.2
 6:11,15:33, 28.2
 6:56,16:44, 29.2
 7:34,17:57,  0.6
 8:06,19:09,  1.6
