月の出,月の入,月齢
 7:01,19:12,  1.1
 7:29,20:26,  2.1
 7:57,21:40,  3.1
 8:29,22:55,  4.1
 9:05,--:--,  5.1
 9:49, 0:10,  6.1
10:40, 1:21,  7.1
11:40, 2:25,  8.1
12:44, 3:19,  9.1
13:51, 4:04, 10.1
14:56, 4:40, 11.1
16:00, 5:10, 12.1
17:00, 5:35, 13.1
17:59, 5:58, 14.1
18:57, 6:20, 15.1
19:55, 6:41, 16.1
20:53, 7:04, 17.1
21:53, 7:29, 18.1
22:54, 7:57, 19.1
23:55, 8:30, 20.1
--:--, 9:10, 21.1
 0:54, 9:58, 22.1
 1:49,10:55, 23.1
 2:38,11:59, 24.1
 3:21,13:08, 25.1
 3:57,14:20, 26.1
 4:29,15:33, 27.1
 4:58,16:46, 28.1
 5:26,18:00, 29.1
 5:54,19:15,  0.7
 6:25,20:33,  1.7
