月の出,月の入,月齢
 8:34,20:21,  2.6
 9:01,21:31,  3.6
 9:28,22:42,  4.6
 9:57,23:54,  5.6
10:29,--:--,  6.6
11:06, 1:07,  7.6
11:51, 2:19,  8.6
12:45, 3:28,  9.6
13:47, 4:29, 10.6
14:53, 5:21, 11.6
16:00, 6:03, 12.6
17:06, 6:38, 13.6
18:09, 7:07, 14.6
19:10, 7:32, 15.6
20:09, 7:54, 16.6
21:06, 8:16, 17.6
22:04, 8:38, 18.6
23:03, 9:01, 19.6
--:--, 9:27, 20.6
 0:04, 9:57, 21.6
 1:05,10:33, 22.6
 2:07,11:16, 23.6
 3:06,12:10, 24.6
 4:00,13:11, 25.6
 4:47,14:20, 26.6
 5:28,15:33, 27.6
 6:02,16:46, 28.6
 6:33,17:59,  0.1
