月の出,月の入,月齢
 8:33,18:13,  1.2
 9:15,19:23,  2.2
 9:50,20:33,  3.2
10:20,21:42,  4.2
10:48,22:49,  5.2
11:15,23:57,  6.2
11:43,--:--,  7.2
12:13, 1:06,  8.2
12:48, 2:17,  9.2
13:29, 3:30, 10.2
14:18, 4:42, 11.2
15:16, 5:50, 12.2
16:21, 6:49, 13.2
17:29, 7:39, 14.2
18:36, 8:20, 15.2
19:41, 8:53, 16.2
20:42, 9:21, 17.2
21:40, 9:46, 18.2
22:37,10:09, 19.2
23:34,10:31, 20.2
--:--,10:54, 21.2
 0:31,11:19, 22.2
 1:30,11:47, 23.2
 2:31,12:20, 24.2
 3:33,13:01, 25.2
 4:34,13:50, 26.2
 5:32,14:49, 27.2
 6:24,15:55, 28.2
 7:09,17:05, 29.2
 7:48,18:17,  0.6
 8:21,19:28,  1.6
