月の出,月の入,月齢
 7:21,22:05,  2.7
 8:04,23:20,  3.7
 8:55,--:--,  4.7
 9:53, 0:29,  5.7
10:58, 1:28,  6.7
12:04, 2:16,  7.7
13:10, 2:56,  8.7
14:12, 3:28,  9.7
15:12, 3:55, 10.7
16:10, 4:20, 11.7
17:07, 4:42, 12.7
18:04, 5:04, 13.7
19:01, 5:27, 14.7
20:00, 5:52, 15.7
21:00, 6:19, 16.7
22:00, 6:52, 17.7
22:59, 7:30, 18.7
23:55, 8:15, 19.7
--:--, 9:09, 20.7
 0:46,10:09, 21.7
 1:30,11:13, 22.7
 2:08,12:21, 23.7
 2:41,13:30, 24.7
 3:11,14:39, 25.7
 3:40,15:50, 26.7
 4:08,17:03, 27.7
 4:39,18:18, 28.7
 5:13,19:37,  0.3
 5:53,20:55,  1.3
 6:42,22:10,  2.3
