月の出,月の入,月齢
14:30,--:--,  9.3
15:08, 0:09, 10.3
15:42, 1:15, 11.3
16:12, 2:23, 12.3
16:41, 3:31, 13.3
17:09, 4:41, 14.3
17:38, 5:52, 15.3
18:11, 7:06, 16.3
18:48, 8:22, 17.3
19:34, 9:40, 18.3
20:28,10:55, 19.3
21:30,12:03, 20.3
22:38,13:01, 21.3
23:46,13:49, 22.3
--:--,14:27, 23.3
 0:54,14:59, 24.3
 1:58,15:26, 25.3
 2:59,15:50, 26.3
 3:58,16:13, 27.3
 4:56,16:36, 28.3
 5:54,17:00, 29.3
 6:52,17:27,  0.6
 7:52,17:57,  1.6
 8:52,18:32,  2.6
 9:51,19:13,  3.6
10:47,20:01,  4.6
11:39,20:56,  5.6
12:25,21:56,  6.6
13:05,22:59,  7.6
13:39,--:--,  8.6
14:10, 0:04,  9.6
